symbol,fractionable
XMAY,False
SQNS,True
APO,True
SQMX,False
HURN,True
SQM,True
HUN,True
SQLV,False
SQFTW,False
HUMA,True
HUM,True
HUIZ,False
HUHU,False
HUBS,True
HUBG,True
HUBCZ,False
SQFTP,False
HUBCW,False
HUBC,False
HUBB,True
SQFT,False
SQEW,True
XMHQ,True
SPYX,True
HTZWW,False
HTZ,True
HTUS,False
SPYV,True
XMPT,True
SPYU,False
HTRB,True
HTOOW,False
HTOO,True
HTO,True
HTLM,False
HTLD,True
HTHT,True
AGNCN,True
HTH,True
HTGC,True
HTFC,False
AGNC,True
HTD,True
HTCR,False
HTCO,False
HTBK,True
HTB,True
HTAX,False
HTAB,True
YSEP,False
YSPY,False
HSY,True
HSTM,True
APMU,False
HST,True
HSPTU,False
SPYT,True
SPYQ,False
HSPTR,False
APM,False
HSPT,False
DNZOY,True
YTRA,False
HSPOW,False
SPYI,True
HSPO,False
YXI,False
HSON,False
HSMV,False
HSII,True
HSIC,True
ABSI,True
HSCZ,True
HSCSW,False
SPYH,False
ABR.PRF,False
HSCS,False
HSBC,True
HSAI,True
HRTX,True
YXT,False
APLY,False
SPYG,True
SPYD,True
APLU,False
SPY,True
SPXU,True
SPXS,True
SPXN,True
SPXM,False
ZCMD,False
ZECP,True
SPXL,True
SPXE,True
SPXC,True
HRTG,True
HROWL,False
APLT,False
SPWRW,False
AGMI,False
APLS,True
HROW,True
SPWR,False
APLMW,False
ZENA,False
HRMY,True
HRL,True
SPWH,True
HRI,True
SPVU,True
SPUU,True
HRB,True
ZIONP,True
ZSB,False
HR,True
AGM.PRG,False
HQY,True
APLM,False
ABR.PRE,False
SPUS,True
HQL,False
SPTS,True
SPTN,True
HQI,False
HQH,True
HQGO,False
HPS,False
HPQ,True
SPTM,True
HPP.PRC,False
HPP,True
HPKEW,False
BBW,True
CARR,True
CVNA,True
HPK,True
AHL,False
AGM.PRF,False
SPTL,True
SPTI,True
APLE,True
AGM.PRE,False
SPTE,True
HPI,False
SPT,True
HPF,False
APLD,True
SPSM,True
HPE,True
GBOOY,True
SPSC,True
HPAIW,False
AGM.PRD,False
AGM.A,False
HPAI,False
AGM,True
APIE,True
AGL,True
SPSB,True
SPRY,True
HP,True
AON,True
HOWL,True
API,True
SPRX,False
HOVRW,False
HOVR,False
HOVNP,False
HOV,True
SPRU,False
HOUS,True
SPRO,False
HOUR,False
HOTH,False
SPRE,True
FNDF,True
GHLD,True
HOPE,True
HOOY,False
SPR,True
SPPP,True
SPPL,False
HOOX,False
HOOW,False
HOOK,True
HOOG,False
SPOT,True
HOOD,True
SPNT,True
IEX,True
HONE,True
HONDW,False
APH,True
HONDU,False
SPNS,True
SPMO,True
SPME,False
HOND,False
APGE,True
JBL,True
HON,True
HOMZ,True
MDV,False
HOMB,True
HOLX,True
HOLOW,False
SPMD,True
HOG,True
HOFT,True
SPMB,True
SPLV,True
HODL,True
APG,True
HOCT,False
SPLG,True
HNW,False
HNVR,False
AGIX,False
NOW,True
HNST,True
HNRG,True
SPLB,True
APEI,True
SPKLU,False
HNNAZ,False
HNNA,False
HNI,True
HNGE,False
SPIR,True
AGIO,True
SPIP,True
HNDL,True
ONON,True
UNCY,False
HMY,True
HMST,True
AGIH,False
AGI,True
HMR,False
APED,False
SPIN,False
SPIB,True
SPHY,True
LODI,False
HMOP,True
HMN,True
HMC,True
SPHR,True
HLXB,False
AGH,False
HLX,True
SPHQ,True
MIY,False
SPHL,False
SPHD,True
HLVX,False
HLT,True
SPHB,True
HLNE,True
FRAF,False
PNGAY,True
SPH,True
HLN,True
HLMN,True
HLLY.WS,False
SPGP,True
HLLY,True
HLIT,True
HLIO,True
SPGM,True
HLI,True
SPGI,True
HLF,True
SPG.PRJ,False
AKZOY,True
HLAL,True
AMKBY,True
HL,True
HIW,True
SPG,True
AGGY,True
SPFI,True
SPFF,True
SPEU,True
HIVE,True
HITI,False
HIT,False
HISF,True
HIPS,True
APDN,False
SPEM,True
HIPO,True
APD,True
APCB,True
SPEGU,False
HIO,False
SPE.PRC,False
HIMZ,False
THKLY,True
HIMX,True
HIMU,False
IBEX,False
APAM,True
HIMS,True
SPE,False
HII,True
AGGH,True
SPDW,True
HIHO,False
HIGH,True
HIG.PRG,False
HIG,True
HIFS,True
HIDV,False
AGG,True
HIDE,False
SPDV,True
SPDN,True
HIBS,False
HIBL,True
SPDG,False
SPD,True
SPCZ,False
HI,True
SPCY,False
SPCX,True
SPCE,True
DBSDY,True
HHS,False
HHH,True
SPCB,False
HGV,True
SPC,False
HGTY,True
APA,True
HGRO,False
HGLB,False
AGFY,True
SPBX,False
HGER,True
SPBW,False
HGBL,False
HG,True
ALX,True
AP.WS,False
HFXI,True
SPBU,False
SPBO,True
HFWA,True
SPBC,False
SPB,True
SPAQ,False
AP,False
SPAM,False
SPAI,False
HFSP,False
SPAB,True
SOYB,True
SOXY,False
SOXX,True
HFSI,False
HFRO.PRB,False
HFND,False
SOXS,True
HFMF,False
SOXQ,True
HFGO,True
SOXL,True
HFGM,False
AGEN,False
HFFG,False
SOWG,False
HEZU,True
SOVF,False
SOUX,False
SOUNW,False
FISI,True
SOUN,True
AOUT,True
HEWJ,True
HESM,True
SOUL.U,False
HERZ,False
AGEM,False
SOTK,False
SOS,False
HERO,True
HERD,False
AOTG,False
HEQT,True
AGD,False
HEQQ,False
SORA,False
HFBL,False
AOSL,True
SOR,False
ABR.PRD,False
SOPH,False
AOS,True
SOPA,False
HEQ,False
HEPS,True
HELX,False
HELO,True
HELE,True
HEJD,False
HEI.A,True
HEI,True
AGCO,True
HEGD,True
HEFA,True
HEDJ,True
SONY,True
HEAT,False
HEAL,True
HE,True
SONO,True
SHDG,False
AORT,True
HDV,True
SONN,True
SONM,False
HDUS,True
SONDW,False
AGAE,False
HDSN,True
HDMV,False
AOR,True
HDLB,False
HDL,False
HDGE,True
HDG,True
AG,True
HDEF,True
AFYA,True
SMCZ,False
AOMR,False
AFSM,False
HDB,True
SOND,False
AFSC,False
SON,True
HD,True
HCXY,False
ABR,True
HCWC,False
HCWB,False
SOLZ,False
SOLV,True
HCTI,False
HCSG,True
AFRM,True
AFRIW,False
SOLT,False
CSUAY,True
AOM,True
HCRB,True
AFRI,False
HCOW,False
HCMT,False
SOLR,False
HCM,True
SOL,True
PTAIY,False
HCKT,True
HCI,True
SOJF,False
SOJE,True
HCHL,False
HCC,True
HCAT,True
SOJD,True
HCAI,False
HCA,True
SOJC,True
SOHU,True
HBTC,False
SOHOO,False
AOK,True
HBTA,False
SOHON,False
HBT,True
HBNC,True
HBNB,False
HBM,True
HBIO,True
HBI,True
SOHOB,False
SOHO,False
SOGP,False
SOFX,False
SOFR,True
ABPWW,False
HBB,False
SOFL,False
NCLTY,True
HBANP,False
HBANM,False
HBANL,False
SOFI,True
HBAN,True
SOCL,True
JMUB,True
AFOS,False
HAYW,True
SOCAU,False
SOC,True
SOBR,False
SOBO,True
NDEC,False
HAUZ,True
SO,True
SNYR,False
SNY,True
SNX,True
HAUS,False
SNWV,False
HASI,True
HAS,True
HART,False
AOHY,False
SNV.PRE,False
SNV.PRD,False
SBFMW,False
HARD,False
HAPY,False
HAPS,False
SCDL,False
SNV,True
SNTI,False
SNTG,False
SGLC,False
SNT,False
HAPI,True
HAP,True
HALO,True
SNSR,True
HAL,True
HAIN,True
HAIL,True
HAFN,True
HAFC,True
HAE,True
SNSE,False
HACK,True
BLES,True
H,True
GYRO,False
GYRE,True
SNRE,True
GYLD,False
GXO,True
GXC,True
SNPV,False
GXAI,False
SAEF,False
GWX,True
SNPS,True
GWW,True
TMFG,True
TUSI,False
GWRS,True
GWRE,True
GWH.WS,False
GWH,True
GWAV,False
SNPG,False
GVUS,False
SNPE,True
GVLU,False
GVIP,True
SCMWY,False
GVA,True
SNPD,False
SNOY,False
SNOW,True
GUSH,True
GUSA,True
SNOV,True
SNOU,False
GURU,True
GURE,False
SNOA,False
GUNR,True
GUMI,False
GUG,False
GTY,True
GTX,True
UMI,False
SNGX,False
SNFCA,True
GTR,False
SNEX,True
GTOS,False
USG,False
SNDX,True
WINN,True
SNDR,True
WXET,False
DABS,False
DAIO,False
SNDL,True
GTO,True
AFMC,False
SNDK,True
AOD,True
AOCT,False
GTN.A,False
GTN,True
AOA,True
ANY,False
GTM,True
SNDA,True
GTLS.PRB,False
GTLS,True
ANTX,False
GTLB,True
GTIP,True
SND,False
GTIM,False
GTI,False
SNCY,True
SNCR,False
DEED,True
SNBR,True
SNAP,True
GTES,True
ANTE,False
ESHA,False
ANTA,False
SNAL,False
GTERU,False
ANSCW,False
GTENW,False
GTENU,False
GTEN,False
GTEK,True
COVTY,True
SNA,True
ESHAR,False
ANSCU,False
GTEC,False
SN,True
SMWB,True
GTE,False
ESIX,False
ETHW,True
ANSC,True
GTBP,True
ANRO,False
ANPA,False
GT,True
GSY,True
EVTL,True
ANNX,True
GSUS,True
SMU,False
SMTI,True
FUNL,True
ANNAW,False
ANNA,False
SMTH,True
GSUN,False
GSST,True
SMTC,True
GSSC,True
SMST,False
GSRTU,False
ANL,False
SMSI,False
GSRTR,False
GSRT,False
GSM,True
SMRT,True
SMRI,False
SMR,True
SMPL,True
SMP,True
GSLC,True
SMOT,True
SMOG,True
SMN,False
SMMV,True
SMMU,True
GSL.PRB,False
GSL,True
ANIP,True
SMMT,True
SMMD,True
SMLV,True
SMLR,True
GSKH,False
GSK,True
GSJY,False
SMLL,False
GSIW,False
SMLF,True
GSIT,True
GSC,False
ABP,False
SMIZ,False
GSIG,True
GSIE,True
GSID,True
GSIB,False
GSHRW,False
SMIN,True
SMIG,True
GSHRU,False
GSHR,False
ANIK,True
SMID,False
SMHX,False
HBDC,False
GSHD,True
GSG,True
HIX,False
GSEW,True
GSEU,False
SMHI,False
HIYS,False
GSEP,False
GSEE,True
GSBD,True
SMHB,False
GSBC,True
GSAT,True
GS.PRD,False
GS.PRC,False
GS.PRA,False
IEO,True
GS,True
GRYP,True
SMH,True
SMG,True
SMFG,True
ANGO,True
GRX,False
GRWG,True
IEP,True
GRVY,True
MAAS,False
SMDX,False
SMDV,True
IEQ,False
SMDD,False
GRPZ,False
GRPN,True
GRPM,True
SMCY,False
GRP.U,False
ABOT,True
EDPFY,True
GROZ,False
GROY.WS,False
GROY,False
SMCX,True
OSRHW,False
GROW,False
WBX,True
GROV,False
SMCO,False
ABOS,False
GRO,False
GRNY,False
GRNT,True
SMCL,False
GRND,True
GRNB,True
GRN,True
GRMN,True
GRIN,False
CGVV,False
CRAQR,False
GRI,True
GRFS,True
SMCI,True
SMCF,False
GRF,False
DUKZ,False
SMC,True
SMBS,False
GREK,True
GGRW,False
GREEL,False
GREE,False
GRDN,True
GRCE,False
GRC,True
SMBK,True
SMBC,True
GRBK.PRA,False
GRBK,True
SMB,True
GRAN,False
GRAL,True
GRAF.WS,False
MET,True
SMAY,False
GRAF.U,False
GRAF,False
SMAX,False
GRABW,False
GRAB,True
SMAP,False
AAAA,False
GQI,True
SMA,False
GQGU,False
GPZ,False
SM,True
GPUS,False
GPTY,True
SLYV,True
GPRO,True
GPRK,True
GPRF,False
SLYG,True
JBFCY,True
AFLG,False
SLXNW,False
ANGL,True
SLXN,False
GPRE,True
SLVR,False
GPOR,True
GPN,True
GPMT.PRA,False
GPK,True
SLVP,True
AFL,True
GPIX,True
GPIQ,True
GPI,True
GPCR,False
GPC,True
SLVM,True
GPATW,False
AFJKR,False
SLV,True
ANGI,True
GPATU,False
SNPHY,True
GPAT,False
SLSR,False
GP,True
GOVZ,True
GOVXW,False
GOVX,False
GOVT,True
SLSN,False
GOVI,True
GOTU,True
GOSS,False
SLRC,True
SLQT,True
GOOY,False
GOOX,False
GOOS,True
GOOGL,True
GOOG,True
SLQD,True
SLP,True
GOODO,False
SLON,False
SLNO,True
GOODN,False
GOOD,True
SUB,True
SLNHP,False
MEDI,False
AFGC,True
SLNH,True
SLNG,False
GOLY,False
GOLF,True
GOGO,True
GOGL,True
GOF,False
SLND.WS,False
SLND,False
SLN,True
SLMBP,True
GOEX,False
SLM,True
SLI,True
GOCT,True
SLGN,True
SLGL,False
GOCO,True
SLG.PRI,False
GOAU,True
SLG,True
NMAX,False
GO,True
SLF,True
GNW,True
GNTY,True
OCDDY,True
GNTX,True
GNTA,False
SLE,False
SLDR,False
PPLT,True
GNT.PRA,False
GNT,False
GNSS,False
SLDPW,False
SLDP,True
SLDE,False
GNS,False
ANG.PRD,False
GNRC,True
GNR,True
ANG.PRB,False
GNPX,False
GNOV,False
GNOM,True
ANF,True
GNMA,True
ANEW,True
SLDB,False
ANET,True
SLB,True
ANEB,False
GNLX,False
GNLN,True
GNL.PRE,False
GNL.PRD,False
GNL.PRB,False
GNL.PRA,False
NOEMR,False
ANDE,True
GNL,True
GNK,True
GNFT,True
GNE,True
SLAB,True
SKYY,True
GMUN,False
ANAB,True
SKYX,False
NUDV,False
AN,True
SKYW,True
SKYU,False
SKYT,True
GMUB,False
SKYQ,False
AACT.U,False
AFGB,True
GMS,True
GMRE.PRA,False
AMZZ,False
SKYH.WS,False
GMRE,True
GMOV,False
GMOM,True
GMOI,False
SKYH,True
SKY,True
AMZY,True
GMNY,False
GMMA,False
SKX,True
GMM,False
GMHS,False
SKWD,True
GMGI,False
GMF,True
FRHC,True
SKT,True
SKRE,False
FTQI,True
FTRB,False
SKOR,True
GMEU,False
SKM,True
GMET,False
SKLZ,True
GMED,True
GME,True
GMAY,True
GMAR,True
GMAB,True
SKIN,True
SKIL,True
GM,True
GLXY,False
SKE,True
SKBL,False
GLXG,False
SPKLW,False
SJT,False
SJNK,True
GLW,True
AACT,True
SJM,True
AMZW,False
SJLD,False
GLV,False
GLUE,True
GLU,False
SJCP,False
SJB,True
AMZU,False
GLTR,True
GLTO,False
GLSI,False
GLRE,True
AMZP,False
GLPI,True
GLPG,True
GLP,True
GLOW,False
SJ,False
GLOP.PRC,False
SIZE,True
GLOP.PRB,False
GLOF,True
SIXP,False
SIXO,True
GLOB,True
GLO,False
GLNG,True
GLMD,False
GLL,True
SIXL,True
GLIN,True
DKILY,True
GLIBK,False
GLIBA,False
RFV,True
RITM.PRB,False
SIXJ,True
GLE,False
GLDY,False
GLDM,True
SIXH,True
GLDG,False
SIXG,True
GLDD,True
SNN,True
SIXF,False
GLD,True
GLCR,False
GLBZ,False
GLBS,False
TNC,True
WTM,True
GLBL,False
GLBE,True
GLADZ,False
GLAD,True
GL.PRD,False
GL,True
GKOS,True
GK,False
SIXD,False
SIXA,True
GJUN,True
GJUL,True
GJT,False
GJS,False
GJR,False
GJP,False
GJO,False
GJH,False
DHLGY,True
GJAN,True
BITX,False
SIVR,True
SITM,True
COP,True
ACWI,True
SITE,True
FDS,True
GITS,False
FOR,True
IRM,True
GIS,True
GIPRW,False
GIPR,False
JFR,False
GINX,False
SITC,True
GIND,False
SISI,True
SIRI,True
GILT,True
SION,False
SIO,True
MCD,True
GILD,True
GIL,True
SINT,True
SIMS,True
GIII,True
GII,True
SIMO,True
GIGM,False
GIGL,False
SIMAW,False
GIGGW,False
SIMAU,False
NYF,True
GIGGU,False
GIGB,True
SIMA,False
GIFT,False
GIFI,False
GIC,True
GIBOW,False
GIBO,False
SIM,True
SILJ,True
GIB,True
OSK,True
GIAX,True
SILA,True
SIL,True
GHYG,True
GHYB,True
GHY,False
RHHBY,True
SII,True
GHTA,False
TSN,True
GHRS,True
GHMS,False
GHM,True
GHI,True
GHG,True
SIHY,True
SIGIP,False
GHC,True
GH,True
SIGI,True
SIGA,True
GGUS,False
SCHYY,True
GGT.PRG,False
GGT.PRE,False
SIG,True
SIFY,False
SIEB,False
GGT,False
GGROW,False
GGR,True
GGOV,False
GGN,False
GGME,False
GGM,False
SIDU,False
GGLS,False
GGLL,False
GGG,True
SID,True
GGB,True
GGAL,True
GFS,True
GFR,True
GFL,True
GFI,True
ATNF,True
ATNFW,False
GFF,True
DRIO,True
GFEB,True
GFAIW,False
SIBN,True
SHYM,False
GFAI,False
GF,False
GEVX,False
GEVO,True
GEV,True
GETY,True
GES,True
AACIW,False
SHYL,True
SHYG,True
GERN,True
GEOS,True
SHYD,True
SHY,True
SHW,True
GEOA,False
GEO,True
AMZN,True
GENVR,False
SHV,True
DRIP,True
GENT,False
DRMAW,False
SHUS,False
KIM.PRM,False
SHRY,False
GENM,False
GENK,False
GENI,True
GEND,False
LABD,True
LABU,True
GENC,False
GEN,True
GEME,False
AFG,True
GEMD,False
FMST,True
SHPP,False
SHOTW,False
ABNB,True
ABM,True
GEM,True
SHOT,False
SHOP,True
AFCG,True
SHOO,True
ABLVW,False
ABLS,False
SHOC,False
GELS,False
GEL,True
AMZE,False
SHO.PRI,False
SHO.PRH,False
GEHC,True
GEGGL,False
AFBI,False
SHO,True
GEG,False
GEF,True
GECCZ,False
GECCO,False
GECCI,False
AFB,False
AEYE,False
AEVAW,False
SHNY,False
SHMDW,False
GECCH,False
SHMD,False
AEVA,True
GECC,False
SHM,True
GE,True
GDYN,True
GDXY,False
SHLS,True
GDXU,True
GDXJ,True
AETH,False
GDXD,True
SHLD,False
GDX,True
GDV.PRK,False
GDTC,False
GDS,True
GDRX,True
AMZD,False
GDOT,True
GDOC,False
GDO,False
AESR,True
GDMN,False
AACIU,False
SHIP,False
GDMA,False
SHIM,False
ABLLW,False
GDIV,False
GDHG,False
AMX,True
GDEVW,False
GDEV,True
GDEN,True
AESI,True
GDEC,False
SHG,True
SHFSW,False
GDE,False
GDDY,True
DIHP,False
SHFS,False
SHEN,True
GD,True
GCV,False
SHEL,True
GCTS.WS,False
ABLLL,False
AACBU,False
SHCO,True
GCTS,False
SHC,True
SHBI,True
SHAK,True
SH,True
SGU,True
SGRY,True
AES,True
SGRP,False
AERTW,False
AERT,False
GCTK,False
GCT,True
AMWL,True
SGOV,True
GCOW,True
AER,True
SGOL,True
GCOR,True
GCO,True
ET.PRI,False
GCMGW,False
GCMG,True
GCLWW,False
GCL,False
GCI,True
SGN,False
SGMT,False
AMWD,True
SGMO,True
AMUU,False
GCC,True
GCBC,True
AACI,False
GCAL,False
GCAD,False
GBXC,False
SGML,True
GBXB,False
GBXA,False
GBX,True
SGMA,False
GBUG,False
GBTG,True
AIRT,False
GBTC,True
GBR,False
SGLY,False
GBND,False
GBLI,False
SGI,True
GBLD,False
GBIL,True
GBFH,False
GBF,True
SGHT,False
AMUB,False
SGHC,True
SGDM,True
SGDJ,True
GBDC,True
GBCI,True
GBAB,False
SGD,False
SGC,False
GB,True
GAUG,False
AMTX,True
GAU,False
GATX,True
GAST,False
GASS,True
GARP,True
SGBX,False
GAPR,True
GAP,True
SGA,False
AEP,True
TRYIY,True
SG,True
AEON,False
GANX,False
SFYX,True
SFYF,False
ABL,True
GAMR,False
GAME,False
GAMB,True
GAM.PRB,False
GAM,True
VWAVW,False
GAL,True
GAINZ,False
GAINN,False
GAINL,False
GAINI,False
AEO,True
GAIN,True
AAAU,True
GAIA,False
GAEM,False
SFY,True
SFWL,True
GABF,False
GABC,True
GAB.PRK,False
SFTY,False
INLX,False
GAB.PRH,False
GAB.PRG,False
GAB,False
GAA,False
FYX,True
SFST,True
FYT,True
FYLD,True
FYEE,False
FYC,True
FYBR,True
FXZ,True
ARMK,True
FXY,True
SFNC,True
SFM,True
SFL,True
SFIX,True
FXU,True
FXR,True
FXP,False
AENTW,False
FXO,True
FXNC,False
IPPP,False
SFHG,False
FXN,True
FXL,True
SFEB,False
FXI,True
AMTM,True
SFD,False
MAMO,False
SFBS,True
SFBC,False
SFB,False
FXH,True
FXG,True
SF.PRD,False
AMTD,False
FXF,True
FXE,True
SF.PRC,False
FXD,True
AENT,True
FXC,True
ABG,True
AMTB,True
FXA,True
FWRG,True
SF.PRB,False
FWRD,True
FWONK,True
AMT,True
AMST,False
FWONA,True
SF,True
SEZL,True
FWD,True
AEMS,False
HSQVY,True
SEVN,False
FVRR,True
SETM,False
SETH,False
FVNNU,False
FVNNR,False
MBRX,False
FVN,False
FVD,True
FVCB,False
SES.WS,False
FVC,True
FVAL,True
FV,True
FUTY,True
FUTU,True
SES,False
MPLY,False
FUSI,False
FUSB,False
FURY,False
SERV,True
FUND,False
ABFL,True
FUNC,False
FUN,True
FUMB,False
AEMD,False
AMSF,True
FULTP,False
FULT,True
FULC,True
FUL,True
FUFUW,False
SERA,False
AMSC,True
FUFU,True
AMS,False
AEM,True
SER,False
FUBO,True
FTXR,True
SEPZ,False
FTXO,True
AEIS,True
FTXN,True
SEPW,False
SEPU,False
FTXL,True
SEPT,False
FTXH,False
FTXG,False
FTWO,False
FTV,True
FTSM,True
FTSL,True
AEI,False
FTSD,True
FTS,True
FTRK,False
FTRI,True
SEPP,False
SEPN,True
SEPM,False
AMRZ,False
FTRE,True
AMRX,True
FTNT,True
FTLS,True
SENS,False
FTLF,False
FTK,False
FTIF,False
SENEB,False
FTI,True
SENEA,True
SEMR,True
SEMI,False
FTHY,False
PSFD,True
FTHM,False
FTHI,True
ABEV,True
FTHF,False
FTGS,True
FTGC,True
FTFT,False
FTF,False
FTEK,False
SEMG,False
FTEC,True
SEM,True
SELF,False
FTDS,False
FTDR,True
SEIX,True
FTCS,True
FTCI,False
FTCE,False
AMRN,False
FTCB,False
SEIV,True
SEIS,False
FTC,True
FTBI,False
FTBD,False
FTAIN,False
FTAIM,False
FTAI,True
FTAG,False
SEIQ,True
SEIM,True
FTA,True
FT,False
SEIE,False
SEIC,True
SEI,True
FSZ,True
ABEQ,False
SEGG,False
FSYD,False
FSV,True
FSUN,True
FSTR,True
SEG,False
FSTA,True
SEF,True
FSST,False
FSS,True
FSP,True
FSM,True
SEER,True
FSLY,True
AMRK,True
FSLR,True
SEEM,False
FSLD,False
FSK,True
FSIG,True
FSHPU,False
FSHPR,False
AMRC,True
FSHP,False
FSGS,False
MRPLY,True
FSFG,False
ABEO,True
SEED,False
FSEC,False
FSEA,False
SEE,True
FSCS,False
FSCO,True
FSCC,False
FSBW,False
FSBD,False
FSBC,True
SEDG,True
SECT,True
FRTY,False
FRT.PRC,False
SECR,False
FRT,True
SEB,False
FRSX,False
SEATW,False
FRST,True
FRSH,True
FRPT,True
AEHR,True
SEAT,True
SEAL.PRB,False
ABCS,False
FRPH,True
FROG,True
AA,True
FRO,True
FRNW,True
FRMEP,False
FRME,True
FRI,True
SEAL.PRA,False
FRGT,True
FRGE,True
FREL,True
FRDM,True
SEA,False
SE,True
FRD,False
FRBA,True
SDY,True
AMR,True
AAGIY,True
SDVY,True
SDVD,False
FRA,True
SDTY,False
AMPY,False
FR,True
FQAL,True
FPXI,True
FPXE,False
SDSTW,False
FPX,True
FPRO,False
SDST,False
FPI,True
SDSI,False
FPH,True
SDS,True
FPFD,False
SUBCY,True
SDRL,True
FPF,False
SDOT,False
FPEI,True
SDM,False
FPE,True
FPAY,False
FPAS,False
FPAG,False
SDIV,True
SDHY,False
FPA,False
FOXY,False
SDHIU,False
CMPGY,True
SDHI,False
AEHL,False
FOXXW,False
FOXX,False
FOXO,False
FOXF,True
FOXA,True
FOX,True
IXHL,False
SDHC,True
FOWF,False
AMPX.WS,False
NAKA,False
SDGR,True
SDG,True
FOVL,True
FOUR.PRA,False
NDOW,False
FOUR,True
PACHU,False
AEG,True
FOSLL,False
AMPX,True
FOSL,True
SDFI,False
AMPL,True
FORTY,False
SDEM,True
CGUI,False
FORR,True
ADDYY,True
FORM,True
SDD,False
SDCP,False
FORLW,False
FORLU,False
FORL,False
FORH,False
FORD,False
SDCI,True
SDAWW,False
FORA,True
AACG,False
FOPC,False
FONR,False
SD,True
SCZ,True
SCYX,False
FOLD,True
ABCL,True
SCYB,False
FOF,False
FOCT,True
FOA,True
SCWO,False
FNY,True
FNX,True
FNWD,False
FNWB,False
FNOV,True
FNLC,True
FNKO,True
FNK,True
SCVL,True
SCUS,False
FNGU,False
FNGS,True
FNGR,True
SCSC,True
SCS,True
QLTA,True
AMPH,True
FNGO,True
A,True
FNGG,False
FNGD,True
FNF,True
SCPH,False
FNDX,True
SCOR,False
FNDE,True
FNDC,True
SCO,True
FNDB,True
FNDA,True
FND,True
FNCL,True
SCNX,True
FNB,True
FN,True
FMUN,False
SCNI,False
SCMB,False
SCM,True
FMUB,False
SCLZ,False
SCLXW,False
FMTM,False
SCLX,False
FMSTW,False
FMS,True
NRDBY,False
FMQQ,False
FMNY,False
AEFC,False
FMNB,True
AMP,True
SCL,True
FMN,False
SCKT,False
FMKT,False
FMHI,True
FMFC,False
FMF,True
SCJ,True
SCIO,False
FMET,False
FMED,False
FMDE,False
FMCE,False
FMC,True
SCI,True
FMBH,True
SCHZ,True
SCHY,True
FMB,True
FMAT,True
FMAG,True
FLYY,False
FLYX.WS,False
SCHX,True
SCHW.PRJ,False
SCHW.PRD,False
FLYX,False
FLYW,True
AMODW,False
FLYU,False
SCHW,True
SCHV,True
AMOD,False
FLYE,True
AMN,True
FLYD,False
SCHR,True
ASAZY,True
FLXS,False
FLXR,False
FLXN,False
FLX,False
FLWS,True
FLV,True
FLUX,True
USD,True
AMLX,True
FLUT,True
FLUD,False
FLTW,True
SCHQ,True
FLTR,True
FLTB,True
FLSW,False
FLSP,True
FLSA,False
FLS,True
ITDH,False
FLRT,True
OILK,True
SCHO,True
PTL,False
FLRN,True
FLRG,False
SCHM,True
AMLP,True
FLR,True
FLQM,True
XNAV,False
FLOT,True
SCHL,True
SCHK,True
AEF,False
FLOC,True
FLO,True
SCHI,True
SCHH,True
FLNT,False
FLNG,True
SCHG,True
FLNC,True
SCHF,True
FLN,False
FLMX,False
FLMI,True
SCHE,True
FLMB,True
FLLA,False
FLL,True
FLKR,True
FLJP,True
AEE,True
NBN,True
FLJJ,False
FLJH,False
FLIN,True
SCHD,True
FLIA,True
FLHY,True
FLGV,True
SCHC,True
FLGT,True
SEOAY,True
FVR,False
FLGR,False
FLGC,True
SCHB,True
AEBI,False
FLGB,True
SCHA,True
SCEC,False
FLG.PRU,False
SCE.PRN,True
SCE.PRM,False
INR,True
FLG.PRA,False
SCE.PRL,False
ADXN,False
SCE.PRK,False
FLG,True
SCE.PRJ,False
ADX,False
ADVWW,False
AMKR,True
SCE.PRG,False
FLEX,True
FLEU,False
FLEE,True
FLDZ,False
FLDR,True
FLDDW,False
AMJB,False
SDVKY,True
FLDB,True
FLD,False
FLCV,False
SCDV,False
SCDS,False
FLCO,True
ABCB,True
ADVM,True
FLCH,True
FLCG,False
SCD,False
SCCR,False
SCCO,True
SCCF,False
SCCE,False
SCCD,False
FLCC,False
SCC,False
FLCB,True
FLCA,True
SCAP,False
ADVE,False
AMID,False
HYRM,False
AMH,True
FLC,False
FLBR,True
SCAGW,False
SCAG,False
AMGN,True
FLBL,True
SBXD.WS,False
FLAX,False
FLAU,False
FLAO,False
SBXD.U,False
FLAG,False
ADVB,False
SBXD,False
SBUX,True
ADV,True
FL,True
SBSW,True
FKWL,False
SBSI,True
FKU,False
HYSD,False
AMG,True
SBS,True
SBRA,True
FJUN,True
SBR,True
FJUL,True
FJP,True
AMED,True
FIZZ,True
SBND,False
SBLK,True
AME,True
SBIT,True
DLAKY,True
FIXP,False
ADUS,True
FIXD,True
SBIO,True
FIX,True
ADUR,False
FIW,True
FIVY,False
ADTN,True
FIVN,True
SBIL,False
FIVE,True
FIVA,True
AMDY,True
BKAG,True
FITE,True
SBI,False
SBH,True
FITBP,True
FITBO,True
SBGI,True
FITBI,True
FITB,True
SBFM,True
SBFG,False
SBEV.WS,False
BUFT,True
AMDL,True
FISK,False
BAYRY,False
FIS,True
FIRS,False
AMDG,False
FIRI,False
SBCWW,False
FIP,True
MXF,False
FINX,True
FINW,False
ABBV,True
FINV,True
SBCF,True
AMDD,False
ADT,True
FINS,False
FINE,False
FILL,True
ADSK,True
AMD,True
SBC,True
SBB,False
AMCX,True
